mx_peak,,,,,,,,mean,,,,,,,,peak_ratio,,,,,,,,median,,,,,,,,integral,,,,,,,,activity,,,,,,,,mean mobility,,,,,,,,mean complexity,,,,,,,,
Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Gesture
0.972811603,0.231252262,0.950803379,1.392704336,1.453095006,86.24988506,0.57681796,0.57681796,0.926939937,0.209333055,0.901251826,1.397960612,1.315326567,105.75425,0.591913865,0.591913865,0.225187696,0.063732312,0.211847595,0.405630276,0.4004353,12.42061676,0.632790031,0.632790031,0.173583217,0.042321325,0.134521631,0.266497465,0.265925555,11.8862187,0.597478367,0.597478367,0.40900089,0.089794175,0.324689533,0.599548602,0.564207707,60.74050125,0.60482982,0.60482982,0.689885788,0.176105881,0.518048072,1.041042548,1.106565286,43.20161824,0.608735272,0.608735272,0.96336976,0.254420086,0.677401566,1.708601834,1.598687126,113.4403154,0.645862145,0.645862145,1,0.206207683,1,1.188014327,1.295757452,65.90097286,0.625805594,0.625805594,3
0.209423508,0.070863229,0.139743328,0.310971731,0.358763381,6.728864313,0.681612986,0.681612986,0.650924247,0.22989595,0.727067132,1.108070169,1.16402092,68.93044858,0.670346373,0.670346373,0.540491114,0.182069798,0.594439709,0.902023504,0.921867659,57.27730299,0.668756843,0.668756843,0.860013602,0.254025557,1,1.300347201,1.286209465,84.73050247,0.67653386,0.67653386,0.73394131,0.284525463,0.526064909,1.607108182,1.440587556,74.40361884,0.674446995,0.674446995,0.791619882,0.247854212,0.821138967,1.235131535,1.254940386,44.20437908,0.634492715,0.634492715,0.750122429,0.195825218,0.807143193,0.966466742,0.99149296,35.42661047,0.568308787,0.568308787,0.409566783,0.114969178,0.424415444,0.569880936,0.582117674,14.26993583,0.633883219,0.633883219,4
0.401269783,0.077756073,0.272388648,0.332710558,0.513553006,12.92281571,0.509294823,0.509294823,0.901971863,0.221207808,1,1.502163447,1.460935939,88.36889513,0.684427069,0.684427069,0.568878366,0.183883029,0.623629986,1.286741232,1.214446227,146.0554646,0.667406932,0.667406932,0.542876943,0.156048595,0.592434538,1.100018803,1.030687207,74.37816835,0.610571696,0.610571696,0.539833746,0.177756294,0.370919287,1.158018283,1.174040054,50.48119029,0.742924996,0.742924996,0.410692752,0.19138514,0.182058285,1.319388839,1.263991348,49.47379038,0.765004648,0.765004648,0.344023556,0.125391826,0.344070186,0.848910138,0.828070357,31.15824549,0.673757384,0.673757384,0.33306863,0.077865684,0.296428413,0.452048699,0.514275861,13.46830103,0.579348774,0.579348774,5
0.702450266,0.167089321,0.693150773,0.9286602,1.023207587,53.5836445,0.755182017,0.755182017,0.640499387,0.213439939,0.782044935,1.173687909,1.306996291,95.42217845,0.618218133,0.618218133,0.180997949,0.071714594,0.186019887,0.403543007,0.439104477,18.80426029,0.660782884,0.660782884,0.165536069,0.051320665,0.162947923,0.264757149,0.314236571,4.659533114,0.682349336,0.682349336,0.492085778,0.153234322,0.303642639,1.002696571,0.938315744,23.17526415,0.674202296,0.674202296,0.605351041,0.18577519,0.535188174,1.098076526,1.137604815,35.18515355,0.648544722,0.648544722,0.819005864,0.260822164,1,1.927528771,1.597165785,79.01444945,0.746937479,0.746937479,0.754846991,0.203041392,0.921662499,1.201049867,1.243368729,55.54685046,0.747710592,0.747710592,6
0.629327529,0.102075392,0.400286306,0.470162651,0.848380389,482.9134161,0.576203223,0.576203223,0.221075104,0.046260794,0.093166187,0.571264395,0.384523189,144.8578877,0.731136459,0.731136459,0.70988627,0.145008724,0.206372598,2.236531948,1.205436505,281.7574608,0.630869205,0.630869205,0.647596528,0.129395536,0.260003575,1.303125383,1.075740913,253.863313,0.724428794,0.724428794,0.378563323,0.076360439,0.195803946,0.719748356,0.634642577,220.7738856,0.635990337,0.635990337,0.53513509,0.122784913,0.418480067,0.786028278,1.020822905,322.8835234,0.688623858,0.688623858,1,0.20224002,1,0.975514795,1.681265264,740.2345372,0.712669185,0.712669185,0.892595391,0.138217996,0.264279171,0.937624193,1.149188259,494.4685231,0.623203684,0.623203684,1
0.59196673,0.136188011,0.453988734,0.644934233,0.670316643,13.1438353,0.644906136,0.644906136,0.372968518,0.163562139,0.164338072,0.811035406,0.805296413,22.41388717,0.710860122,0.710860122,0.633214004,0.254995788,0.388746711,1.234842284,1.255278702,39.35360335,0.631713449,0.631713449,0.607712078,0.222594249,0.243038898,1.19814913,1.095940852,27.27233034,0.665158794,0.665158794,0.562822683,0.184686239,0.169415085,0.921709616,0.909286065,22.46125889,0.698323306,0.698323306,0.396905491,0.166865914,0.403122117,0.822718248,0.82151789,17.03419867,0.683709699,0.683709699,0.971710161,0.313809838,1,1.460868501,1.544877325,25.87958563,0.667691307,0.667691307,0.474109068,0.182293556,0.48398562,0.905742582,0.897486111,25.82077142,0.638227009,0.638227009,2
1,0.261154993,1,1.475997677,1.322483065,44.81472155,0.670350987,0.670350987,0.914288113,0.288714861,0.58969319,1.593087023,1.462030932,37.45052347,0.880521575,0.880521575,1,0.276092717,0.4839099,1.336955508,1.398030971,68.81628173,0.844827536,0.844827536,0.352100257,0.08368734,0.19530421,0.356250288,0.423717458,13.73029825,0.64719754,0.64719754,0.326879523,0.103068367,0.161218839,0.538059349,0.521923695,17.03605157,0.727930323,0.727930323,0.551434601,0.169339194,0.292662969,0.754027099,0.857485898,29.23145256,0.778922763,0.778922763,0.590550825,0.139057201,0.32988915,0.598331622,0.704159609,14.72565724,0.805323551,0.805323551,0.822000647,0.258726626,0.546122665,1.347291433,1.310168372,65.11698914,0.764709827,0.764709827,3
0.154985087,0.041455176,0.05174715,0.224957749,0.23693292,4.476093052,0.724315619,0.724315619,0.313450638,0.060435977,0.087790409,0.298453285,0.345407502,5.40751784,0.827936674,0.827936674,0.621547401,0.259985766,0.610432582,1.419898523,1.485776778,44.68320173,0.738278764,0.738278764,0.726453459,0.279039886,0.543416174,1.470778338,1.594871557,68.13000758,0.815634398,0.815634398,1,0.338527507,1,2.058887543,1.934935282,79.91431727,0.703879751,0.703879751,0.651801743,0.235684627,0.651801743,1.416725003,1.347056445,38.61303068,0.726940688,0.726940688,0.37404843,0.115804526,0.373624963,0.696327023,0.661887417,20.44122072,0.721081868,0.721081868,0.194455119,0.06878331,0.145229458,0.413972536,0.3931321,9.727499007,0.753472556,0.753472556,4
0.512529224,0.199009133,0.217546017,0.960178352,0.916013112,15.20614473,0.802549227,0.802549227,0.828349782,0.305908946,0.601841592,1.458446325,1.408046545,20.65516479,0.813076005,0.813076005,0.526698364,0.263506573,0.266688649,1.175987924,1.212654334,46.60412687,0.771209925,0.771209925,0.51582388,0.196311999,0.238635661,0.959793036,0.903550846,88.86900201,0.86594628,0.86594628,0.976884036,0.325115887,1,1.565479768,1.496466966,51.71965432,0.770364269,0.770364269,0.494578875,0.183325089,0.479308613,0.72316628,0.843793508,19.7532088,0.731764252,0.731764252,0.399124074,0.141577759,0.405384023,0.605079933,0.651641602,28.49912486,0.723702572,0.723702572,0.355672281,0.123368966,0.135257661,0.551868383,0.567833088,18.10042501,0.722079296,0.722079296,5
0.365859365,0.142806766,0.298909608,0.738434206,0.712106012,20.88195939,0.645640946,0.645640946,0.121367992,0.053389156,0.039322636,0.239768193,0.266172218,10.99756689,0.714159686,0.714159686,0.535720469,0.229701228,0.135474946,1.018402685,1.144976395,41.65921935,0.725981812,0.725981812,0.232027596,0.1060164,0.135341634,0.484478467,0.52854454,10.21337658,0.689351117,0.689351117,0.707337419,0.178802749,0.329725134,0.802172863,0.891591752,12.15571817,0.646374599,0.646374599,1,0.394856601,1,2.02227151,1.968988691,38.91335071,0.696793263,0.696793263,0.424177558,0.19402843,0.2702312,1.107293015,0.967543819,46.56140661,0.70597659,0.70597659,0.833520154,0.304830904,0.550215481,1.587179061,1.520076574,135.3643739,0.586207098,0.586207098,6
0.069226348,0.023698605,0.305777781,1.253320788,1.106851544,73.76211892,0.841340665,0.841340665,0.126194165,0.033664219,1,1.627421404,1.572116107,98.60720472,0.849882486,0.849882486,0.253278229,0.030071157,0.621401668,1.388105276,1.402966189,125.0938801,0.969780085,0.969780085,0.213438251,0.020274088,0.179876841,0.821731461,0.945547302,86.85664026,0.902562649,0.902562649,0.108017515,0.014359326,0.221119055,0.591065266,0.670263732,40.29688645,0.633303892,0.633303892,0.123894595,0.012652185,0.138515714,0.512729232,0.590137433,64.03773753,0.487684949,0.487684949,0.108184731,0.016968269,0.363293726,0.793491021,0.791868425,80.55430179,0.644929763,0.644929763,0.07914329,0.01970684,0.226226337,1.012135552,0.920249268,69.10062962,0.736394713,0.736394713,1
0.339631448,0.121081919,0.360469843,0.90531111,0.878263902,49.67669493,0.717728723,0.717728723,0.809343696,0.23721962,0.633257039,1.695710319,1.720794388,104.9405417,0.58058945,0.58058945,0.885641258,0.144128867,1,1.0089081,1.04540482,34.66106498,0.615710501,0.615710501,0.688495851,0.210372291,0.749577517,1.682663835,1.526017077,27.46144455,0.692564241,0.692564241,0.208141037,0.069465783,0.209756281,0.530207721,0.503869729,20.29396934,0.688833673,0.688833673,0.098725921,0.041411615,0.085359529,0.301995303,0.300389598,19.07456419,0.69234009,0.69234009,0.765396135,0.184655526,0.420963396,1.297115272,1.339037508,30.24027172,0.633330589,0.633330589,0.417787919,0.094628938,0.254974613,0.57808834,0.686222979,33.0898251,0.695554437,0.695554437,2
0.784517015,0.240457001,0.471041403,2.072398091,1.945302503,150.0448126,0.640541383,0.640541383,0.901070102,0.174833624,0.34448535,1.235726671,1.414370825,52.74347169,0.690271811,0.690271811,0.133295356,0.050614099,0.063199029,0.417625867,0.40943374,18.50775596,0.633027999,0.633027999,0.1502345,0.029883004,0.029836537,0.22218698,0.241739108,4.151077965,0.586193762,0.586193762,0.26679866,0.049408714,0.222865207,0.364087892,0.399706392,21.4088332,0.546808336,0.546808336,0.231159168,0.068532864,0.240929268,0.601803593,0.554429162,52.07219672,0.638075234,0.638075234,0.456884888,0.139479496,0.311662829,1.000408554,1.128389714,37.6004169,0.609315592,0.609315592,0.903446024,0.235675696,1,2.085762353,1.906628556,182.5466332,0.693395143,0.693395143,3
0.534129875,0.12001722,0.422266773,0.47188036,0.570981517,39.45579541,0.643545769,0.643545769,1,0.165540877,0.550390413,0.667255001,0.787513072,42.68199909,0.676545507,0.676545507,1,0.190714717,0.404707211,0.844917575,0.90732255,149.3608752,0.686892007,0.686892007,0.906369522,0.248775807,0.34481813,1.267314067,1.183746326,61.04388169,0.685852309,0.685852309,0.871182924,0.323533962,0.601854269,1.702596092,1.53954966,103.101063,0.709968544,0.709968544,0.863297439,0.298601603,0.824972515,1.540481799,1.420878182,113.1991415,0.660666204,0.660666204,0.979379984,0.209998103,1,0.999447727,0.999199184,84.7753324,0.65587904,0.65587904,0.575112025,0.12417568,0.526568259,0.506107379,0.590809508,29.50195414,0.639608108,0.639608108,4
0.381258313,0.11956126,0.124008785,0.512496908,0.515789182,21.97693758,0.732759355,0.732759355,0.734775029,0.231229261,0.285014023,0.8779094,0.997567818,84.6593186,0.712223193,0.712223193,0.739448157,0.284238099,0.494306699,1.263395592,1.226247932,237.4632838,0.676345728,0.676345728,1,0.373801806,1,1.661565839,1.612750034,415.1231716,0.69330595,0.69330595,0.805624171,0.361181377,0.577111313,1.748895686,1.55828847,161.411268,0.6672332,0.6672332,1,0.230415128,0.285598893,0.948873165,0.994082594,81.64997695,0.660345894,0.660345894,0.760576074,0.155394887,0.077714613,0.59063099,0.670350611,41.0362858,0.689587924,0.689587924,0.422792164,0.098504606,0.063710063,0.396232421,0.42492336,14.72276965,0.725461659,0.725461659,5
0.979628638,0.297493651,1,1.696429793,1.691882235,100.1765956,0.610201264,0.610201264,0.162901688,0.068862757,0.151776685,0.401023975,0.391610823,27.09190232,0.770774216,0.770774216,0.125512927,0.056880956,0.103187006,0.32857651,0.323466734,15.35208123,0.703370288,0.703370288,0.168733941,0.06916432,0.115425487,0.395145879,0.39333181,8.635641919,0.647862204,0.647862204,0.467061221,0.155011881,0.458405928,0.786591973,0.8815215,10.39298115,0.699265809,0.699265809,0.743471863,0.303019429,0.393237563,1.757479075,1.72329931,22.53830646,0.667192664,0.667192664,0.50511481,0.179049099,0.22766141,1.046146359,1.018245427,34.90561011,0.637739552,0.637739552,0.773544769,0.277227139,0.629553741,1.588606436,1.576642161,69.13818769,0.628750865,0.628750865,6
0.025980012,0.013882996,0.320489164,0.676487711,0.662933664,33.72297456,0.641495004,0.641495004,0.05090534,0.023959728,0.56250844,1.143111198,1.143961985,31.62152004,0.689984115,0.689984115,0.060238511,0.032056389,1,1.582432228,1.530258704,40.49004614,0.655929914,0.655929914,0.063963477,0.024573726,0.36414499,1.103520371,1.173007937,24.11964306,0.717247499,0.717247499,0.035121547,0.012998654,0.207198273,0.580236441,0.620541529,22.30343799,0.707873714,0.707873714,0.032560937,0.013833321,0.20418793,0.641361091,0.660486232,27.75625447,0.683600468,0.683600468,0.054972015,0.0285903,0.488560955,1.418611438,1.365172214,68.1042792,0.775324769,0.775324769,0.03517124,0.017668509,0.320777176,0.854239523,0.843637736,36.78264569,0.676900326,0.676900326,1
0.192974381,0.073767689,0.075523403,0.712153384,0.666991759,43.74068443,0.672662196,0.672662196,0.153661216,0.049609564,0.135813088,0.430820183,0.44853299,37.79405821,0.592431109,0.592431109,0.462627328,0.124827551,0.270844521,1.025229792,1.128636776,42.60581607,0.546517375,0.546517375,0.341541653,0.108005707,0.145794797,1.011103331,0.976561878,28.45737708,0.664487413,0.664487413,0.247046022,0.068275752,0.084408705,0.562071012,0.617290313,18.35126915,0.612453847,0.612453847,0.450356154,0.138062642,0.332425639,1.340801747,1.248221668,22.71355559,0.71139806,0.71139806,0.754722322,0.254872644,1,2.340038222,2.30454635,62.47945467,0.712003885,0.712003885,0.232290294,0.067379036,0.178895606,0.577782329,0.609218265,26.09858137,0.815789787,0.815789787,2
0.768540988,0.189183637,0.437510642,1.759778177,1.60401219,79.60732034,0.700951111,0.700951111,0.772425252,0.194661312,0.545045608,1.728792443,1.650430847,140.6946248,0.67048658,0.67048658,0.267707287,0.066526783,0.152253631,0.598744426,0.564015096,15.23801017,0.681610898,0.681610898,0.16269468,0.035599927,0.118904763,0.32497717,0.301801756,5.822374665,0.656877713,0.656877713,0.35620871,0.073799722,0.297158139,0.670548642,0.625698334,28.97967381,0.629915572,0.629915572,0.50442051,0.14435119,0.332744095,1.443942412,1.223844264,27.60835732,0.757565044,0.757565044,0.861331781,0.146313085,1,0.924227881,1.240477604,35.02244772,0.733140692,0.733140692,0.397591526,0.093145036,0.358400053,0.54898885,0.789719908,58.79297372,0.772392928,0.772392928,3
0.18335219,0.048410256,0.182161244,0.324748676,0.313238751,6.350452125,0.732468262,0.732468262,0.29092773,0.073611792,0.29092773,0.484460671,0.476307893,8.682172387,0.657439857,0.657439857,1,0.192034469,1,1.094431798,1.242575899,109.5372083,0.652130148,0.652130148,1,0.199130071,0.940115195,1.31733331,1.288514206,89.23156474,0.626345357,0.626345357,1,0.271825631,0.74696065,2.099725491,1.758925818,47.30105961,0.626323482,0.626323482,1,0.249654013,0.723670748,1.676524504,1.615382044,46.62938662,0.68940479,0.68940479,0.807407157,0.161726048,0.753545875,0.790307058,1.046462869,54.13036288,0.735524296,0.735524296,0.185487873,0.039965837,0.153527986,0.212468492,0.258592519,9.133907242,0.711528755,0.711528755,4
0.659089198,0.116552283,1,1.017145426,1.276042655,24.04152401,0.559707163,0.559707163,0.417657127,0.077921591,0.6086988,0.737760899,0.853069434,13.63220438,0.638892722,0.638892722,0.299029189,0.08719536,0.298237538,0.934211904,0.954510897,58.23289558,0.808840456,0.808840456,0.187138084,0.066950348,0.219366729,0.839090451,0.732959472,56.48753085,0.747513582,0.747513582,0.481151449,0.157216213,0.297227327,1.970482803,1.72123011,43.22490669,0.676828561,0.676828561,0.489173726,0.118928568,0.508826606,1.339772777,1.301874086,22.76369707,0.645985425,0.645985425,0.219619154,0.073369371,0.236612124,0.828511853,0.803163542,30.0438825,0.683810713,0.683810713,0.127052081,0.0326238,0.184566406,0.333023887,0.357149804,9.508786511,0.718037413,0.718037413,5
0.426942659,0.085875803,0.168002854,0.600001789,0.664484558,37.86016274,0.640899326,0.640899326,0.190839811,0.057016723,0.117104986,0.465935187,0.441157428,16.75177482,0.713426273,0.713426273,0.185702617,0.079803,0.142274404,0.644759602,0.61746207,11.20029678,0.703901493,0.703901493,0.158324711,0.043382175,0.057299189,0.298160899,0.335645915,3.875357556,0.642059107,0.642059107,0.445005994,0.129635493,0.109775286,0.90988815,1.003082151,10.33567025,0.684926852,0.684926852,0.889777283,0.273722866,0.359595689,2.327234509,2.117999535,28.85191197,0.677419826,0.677419826,1,0.191945064,1,1.423343783,1.485212302,63.21394777,0.718087143,0.718087143,0.725961547,0.172523443,0.618242942,1.33067608,1.334956041,120.1844764,0.707130772,0.707130772,6
0.035249793,0.019129343,0.054334227,0.601326975,0.570964845,54.99697283,0.647352219,0.647352219,0.055558288,0.025263877,0.08147907,0.750515409,0.754082487,41.8359091,0.577388962,0.577388962,0.325704987,0.137569212,1,3.927695857,4.106377155,69.12461804,0.70098297,0.70098297,0.076843412,0.042379278,0.134387699,1.355548248,1.264783399,25.87231554,0.748285064,0.748285064,0.022553114,0.010812929,0.032221028,0.336941438,0.322684317,19.96252219,0.734356078,0.734356078,0.022887918,0.011311088,0.040701011,0.352576379,0.337594571,23.62047062,0.661326241,0.661326241,0.020045726,0.01085492,0.029006698,0.339666762,0.32401785,30.3064978,0.654108591,0.654108591,0.023758899,0.010704924,0.029213167,0.335728932,0.319495376,25.14208564,0.714622101,0.714622101,1
0.438749827,0.144904444,0.4244762,0.946075879,0.924154231,40.04569606,0.630035063,0.630035063,0.235969112,0.061168561,0.207259762,0.363239591,0.390065726,31.78970966,0.590225455,0.590225455,0.340796862,0.18303237,0.242623285,1.217057036,1.16713863,55.00163358,0.641563106,0.641563106,0.779970197,0.291145264,0.607306082,1.854888065,1.856715817,21.95254279,0.638320606,0.638320606,0.307251748,0.068608697,0.145199008,0.253841331,0.437507074,20.70591432,0.59783523,0.59783523,0.315087711,0.097026014,0.239622208,0.541065652,0.618728862,17.46288471,0.549080647,0.549080647,1,0.209040624,1,1.426033241,1.333238227,20.9971126,0.581159759,0.581159759,0.532541869,0.199508091,0.196944939,1.397799204,1.272451432,20.80385291,0.744937927,0.744937927,2
0.609062986,0.114706164,0.059528651,1.232617733,1.220043992,51.98145092,0.679539549,0.679539549,1,0.12256807,1,0.765638048,1.303706174,198.2780587,0.456953498,0.456953498,0.193809143,0.065457906,0.033270487,0.717978026,0.696106451,23.83462765,0.575279388,0.575279388,0.184608202,0.053680868,0.03092454,0.598745143,0.570899839,4.645519831,0.591247034,0.591247034,0.199378996,0.056671898,0.092564613,0.631136224,0.602769071,17.60341678,0.747999024,0.747999024,0.304584389,0.086595686,0.057810418,1.001651723,0.921003596,30.72158007,0.673256662,0.673256662,0.274544547,0.108292446,0.225700019,1.353971093,1.151833944,15.76464435,0.630398245,0.630398245,0.548573039,0.144183189,0.250499797,1.69826201,1.533636931,19.40686819,0.759915889,0.759915889,3
0.566387543,0.123541132,0.357907917,0.657216052,0.727959872,40.06587134,0.584994502,0.584994502,0.63104872,0.119516425,0.215893695,0.591691921,0.704252289,59.76702186,0.620967655,0.620967655,1,0.25539499,1,1.494498411,1.504825753,120.1541477,0.629045654,0.629045654,0.845338056,0.331482761,0.261509035,2.293307902,1.953270685,64.18417856,0.73493403,0.73493403,1,0.159060951,0.326684633,0.854281124,0.937276451,28.30594175,0.565253138,0.565253138,0.346112903,0.155612822,0.241814641,0.948076404,0.916932192,35.34626548,0.691142802,0.691142802,0.430234208,0.104189872,0.293905637,0.632587082,0.613897775,25.45433462,0.563744678,0.563744678,0.507310472,0.108879709,0.217638941,0.528341104,0.641584982,20.74833955,0.61008679,0.61008679,4
0.939086675,0.182887881,1,1.373609776,1.791530943,101.2996083,0.663213032,0.663213032,0.209650341,0.068865267,0.219852816,0.767601605,0.674586243,9.675858948,0.703520925,0.703520925,0.503863963,0.127007061,0.312456867,1.290428467,1.244033643,190.7777577,0.619333622,0.619333622,0.479645249,0.162363224,0.40615824,2.165870258,1.590496773,154.2979531,0.747531832,0.747531832,0.327268606,0.037588963,0.04704224,0.236110198,0.368161242,19.55241278,0.573348956,0.573348956,0.464593653,0.141693604,0.463188392,1.32922777,1.387911472,42.55840014,0.731834481,0.731834481,0.194455468,0.056963831,0.206473314,0.528492909,0.557972749,14.82556627,0.688105734,0.688105734,0.166175183,0.039335847,0.175011923,0.308659017,0.385306935,6.097222418,0.682893945,0.682893945,5
0.845184864,0.12223679,0.940198259,0.662470244,0.958437865,78.38058694,0.616540539,0.616540539,0.228971792,0.053400969,0.153429774,0.382020337,0.418674069,13.05805796,0.653929655,0.653929655,0.385314534,0.119833,0.245014583,1.049262565,0.939521851,28.13255294,0.610525755,0.610525755,0.638918389,0.085334865,0.179813544,0.516752134,0.669062681,12.94218502,0.620378473,0.620378473,0.473817479,0.078579356,0.233262317,0.616937771,0.616100988,7.204676232,0.567089262,0.567089262,0.662079484,0.238051123,0.638659172,2.036586016,1.866405124,48.81699335,0.625076581,0.625076581,0.499399209,0.09844054,0.430883905,0.791459888,0.771844795,32.26911405,0.620966401,0.620966401,0.847573385,0.224454778,1,1.944511046,1.759952626,58.92946254,0.575328824,0.575328824,6
0.040637475,0.017460949,0.174181029,0.576437035,0.526588321,31.06947281,0.667944236,0.667944236,0.157055984,0.074745092,0.711915884,2.45778464,2.254085484,50.07879637,0.638701228,0.638701228,0.194929263,0.071993622,1,2.26939389,2.17130158,37.25593206,0.616964343,0.616964343,0.179008712,0.030096415,0.369011308,0.779723246,0.907338144,57.8664118,0.510127881,0.510127881,0.062456093,0.014929691,0.228539082,0.389676437,0.45006883,51.63457579,0.696907877,0.696907877,0.060448242,0.014565706,0.129399202,0.442410671,0.439019865,39.07200995,0.563656122,0.563656122,0.282581662,0.029426558,0.479130477,0.707413642,0.886123132,143.3997345,0.5004784,0.5004784,0.050733037,0.012125118,0.058724276,0.377160438,0.365474644,30.86940631,0.642898354,0.642898354,1
0.659644028,0.142657886,0.502927964,0.86643944,0.954022142,19.35588397,0.659500696,0.659500696,0.374542213,0.135466239,0.280219837,0.932844161,0.905887002,39.37555076,0.620789121,0.620789121,0.719810806,0.185201134,0.501620525,1.260242961,1.238422913,23.53204503,0.654596414,0.654596414,0.853768508,0.237908467,0.754227748,1.620476658,1.591007447,23.02343772,0.669271267,0.669271267,0.170952224,0.056304567,0.101678839,0.430667054,0.376521308,24.52875332,0.675871427,0.675871427,0.390924388,0.12995205,0.271837819,0.867775857,0.868933709,21.3410773,0.623198294,0.623198294,1,0.234748914,1,1.480404521,1.569782793,27.99436092,0.739546215,0.739546215,0.262594451,0.074082109,0.186597354,0.541149348,0.495422685,19.35692043,0.706226991,0.706226991,2
1,0.146212899,1,0.868210313,1.233426646,46.53508573,0.650537887,0.650537887,1,0.196858755,0.6495875,1.499020227,1.660649611,88.86310852,0.777152185,0.777152185,0.219803847,0.084490497,0.061912049,0.848591725,0.71267321,12.68846207,0.744825806,0.744825806,0.147089074,0.054823047,0.118248296,0.540425269,0.462463222,5.05598551,0.824339594,0.824339594,0.262931589,0.080653256,0.173012702,0.803206018,0.680385394,42.09718091,0.83730866,0.83730866,0.28968041,0.098289841,0.246366329,0.987890638,0.829152451,20.46955518,0.744729966,0.744729966,0.568244133,0.141950406,0.347918254,1.33141587,1.197463833,30.9209462,0.655307931,0.655307931,1,0.145069205,0.965461965,1.121239941,1.223785633,69.22890639,0.681488654,0.681488654,3
0.387715693,0.084583502,0.184750145,0.375775036,0.421070903,13.08951908,0.599329098,0.599329098,0.505444539,0.181470493,0.489008784,0.773991339,0.903371977,34.58556997,0.627552507,0.627552507,0.511486917,0.174113558,0.435060945,0.716958536,0.86678215,61.87260344,0.628699015,0.628699015,0.846459837,0.258899337,0.626863121,1.437779065,1.288903871,96.02904727,0.666092056,0.666092056,1,0.289381335,1,1.590436601,1.440667427,84.36161459,0.720179919,0.720179919,1,0.305778803,0.329591453,1.682262987,1.522276125,92.61803445,0.676194351,0.676194351,0.776588431,0.227300605,0.439643439,0.994782703,1.131581777,60.09155501,0.687579819,0.687579819,0.308158721,0.085442349,0.176939828,0.428013733,0.42534577,9.902637994,0.663575728,0.663575728,4
0.193166806,0.052988331,0.139540999,0.349799392,0.333365644,10.69581283,0.712184883,0.712184883,0.867621874,0.198019581,0.823046901,1.2494871,1.245797687,42.04664148,0.743160844,0.743160844,1,0.261092435,1,1.63156246,1.642639327,104.5176292,0.718857836,0.718857836,1,0.300373224,0.958292917,2.168403539,1.889865795,172.9403556,0.712919603,0.712919603,0.863799905,0.189649943,0.691956177,1.170618439,1.193235235,68.54244996,0.663703942,0.663703942,0.719662973,0.124900457,0.446908813,0.664180316,0.785817954,40.94460371,0.597750658,0.597750658,0.558947094,0.107455917,0.253941593,0.558110853,0.676064648,43.93183403,0.623650514,0.623650514,0.161191694,0.037068442,0.086162766,0.207837902,0.23321371,5.995789647,0.644760121,0.644760121,5
0.479287987,0.132293045,0.413652185,0.865566263,0.803660775,61.38096642,0.680065424,0.680065424,0.596723821,0.143656217,0.452988515,0.860310999,0.872590912,39.78103892,0.701614835,0.701614835,0.303314203,0.117287741,0.106712938,0.723678175,0.71240352,24.03567325,0.652226718,0.652226718,0.435953646,0.127774944,0.278068273,0.722686903,0.776202429,14.80380141,0.582247357,0.582247357,0.902062497,0.232211225,0.926658773,1.46045714,1.410683378,22.95435709,0.619450594,0.619450594,0.96853887,0.224186005,1,1.346041563,1.361936412,24.55886335,0.602769625,0.602769625,0.680761938,0.182721706,0.617851802,1.04399709,1.110013287,37.14000904,0.642194741,0.642194741,0.679730975,0.15679117,0.350829671,0.977261867,0.952509287,43.21935172,0.710624498,0.710624498,6
0.033285282,0.014616897,0.014715305,0.360217727,0.354270674,33.69344902,0.645070373,0.645070373,0.056857801,0.025234644,0.060473502,0.637991464,0.611543936,27.14186198,0.781087662,0.781087662,0.553033984,0.204432012,1,4.883865288,4.954286127,88.35581338,0.692815688,0.692815688,0.04829346,0.022193227,0.048211913,0.560582157,0.537913837,32.31167477,0.744426431,0.744426431,0.018777473,0.009365923,0.0071596,0.232706507,0.227006873,24.44693861,0.760694848,0.760694848,0.022990534,0.010923837,0.019796945,0.257214387,0.264754052,27.75791491,0.676228785,0.676228785,0.043798296,0.023712943,0.0230036,0.596363627,0.57483538,58.76157228,0.720336034,0.720336034,0.036741747,0.019613232,0.021808553,0.471058843,0.475389121,47.2231002,0.60071959,0.60071959,1
